date,iso_code,S,V,I,daily_R0,avg_R0
2024-04-25,VNM,99528798,470504,0,0.3186696388367515,0.4017195379625951
2024-04-26,VNM,99531086,470510,0,0.3186696388367515,0.4017195379625951
2024-04-27,VNM,99533375,470516,0,0.3186696388367515,0.4017195379625951
2024-04-28,VNM,99535663,470521,0,0.3186696388367515,0.4017195379625951
2024-04-29,VNM,99537951,470527,0,0.3186696388367515,0.4017195379625951
2024-04-30,VNM,99540239,470533,0,0.3186696388367515,0.4017195379625951
2024-05-01,VNM,99542526,470540,0,0.3186696388367515,0.4017195379625951
2024-05-02,VNM,99544814,470546,0,0.3186696388367515,0.4017195379625951
2024-05-03,VNM,99547102,470552,0,0.3186696388367515,0.4017195379625951
2024-05-04,VNM,99549389,470559,0,0.3186696388367515,0.4017195379625951
2024-05-05,VNM,99551676,470565,0,0.3186696388367515,0.4017195379625951
2024-05-06,VNM,99553963,470572,0,0.3186696388367515,0.4017195379625951
2024-05-07,VNM,99556250,470579,0,0.3186696388367515,0.4017195379625951
2024-05-08,VNM,99558537,470586,0,0.3186696388367515,0.4017195379625951
2024-05-09,VNM,99560823,470593,0,0.3186696388367515,0.4017195379625951
2024-05-10,VNM,99563110,470600,0,0.3186696388367515,0.4017195379625951
2024-05-11,VNM,99565396,470607,0,0.3186696388367515,0.4017195379625951
2024-05-12,VNM,99567682,470614,0,0.3186696388367515,0.4017195379625951
2024-05-13,VNM,99569969,470621,0,0.3186696388367515,0.4017195379625951
2024-05-14,VNM,99572255,470629,0,0.3186696388367515,0.4017195379625951
2024-05-15,VNM,99574540,470636,0,0.3186696388367515,0.4017195379625951
2024-05-16,VNM,99576826,470644,0,0.3186696388367515,0.4017195379625951
2024-05-17,VNM,99579112,470651,0,0.3186696388367515,0.4017195379625951
2024-05-18,VNM,99581397,470659,0,0.3186696388367515,0.4017195379625951
2024-05-19,VNM,99583683,470667,0,0.3186696388367515,0.4017195379625951
2024-05-20,VNM,99585968,470675,0,0.3186696388367515,0.4017195379625951
2024-05-21,VNM,99588253,470683,0,0.3186696388367515,0.4017195379625951
2024-05-22,VNM,99590538,470691,0,0.3186696388367515,0.4017195379625951
2024-05-23,VNM,99592823,470699,0,0.3186696388367515,0.4017195379625951
2024-05-24,VNM,99595108,470707,0,0.3186696388367515,0.4017195379625951
2024-05-25,VNM,99597393,470715,0,0.3186696388367515,0.4017195379625951
2024-05-26,VNM,99599677,470723,0,0.3186696388367515,0.4017195379625951
2024-05-27,VNM,99601962,470731,0,0.3186696388367515,0.4017195379625951
2024-05-28,VNM,99604246,470740,0,0.3186696388367515,0.4017195379625951
2024-05-29,VNM,99606531,470748,0,0.3186696388367515,0.4017195379625951
2024-05-30,VNM,99608815,470757,0,0.3186696388367515,0.4017195379625951
2024-05-31,VNM,99611099,470765,0,0.3186696388367515,0.4017195379625951
2024-06-01,VNM,99613383,470774,0,0.3186696388367515,0.4017195379625951
2024-06-02,VNM,99615667,470782,0,0.3186696388367515,0.4017195379625951
2024-06-03,VNM,99617951,470791,0,0.3186696388367515,0.4017195379625951
2024-06-04,VNM,99620235,470800,0,0.3186696388367515,0.4017195379625951
2024-06-05,VNM,99622519,470808,0,0.3186696388367515,0.4017195379625951
2024-06-06,VNM,99624802,470817,0,0.3186696388367515,0.4017195379625951
2024-06-07,VNM,99627086,470826,0,0.3186696388367515,0.4017195379625951
2024-06-08,VNM,99629369,470835,0,0.3186696388367515,0.4017195379625951
2024-06-09,VNM,99631652,470844,0,0.3186696388367515,0.4017195379625951
2024-06-10,VNM,99633936,470853,0,0.3186696388367515,0.4017195379625951
2024-06-11,VNM,99636219,470862,0,0.3186696388367515,0.4017195379625951
2024-06-12,VNM,99638502,470871,0,0.3186696388367515,0.4017195379625951
2024-06-13,VNM,99640785,470880,0,0.3186696388367515,0.4017195379625951
2024-06-14,VNM,99643068,470889,0,0.3186696388367515,0.4017195379625951
2024-06-15,VNM,99645351,470898,0,0.3186696388367515,0.4017195379625951
2024-06-16,VNM,99647634,470908,0,0.3186696388367515,0.4017195379625951
2024-06-17,VNM,99649916,470917,0,0.3186696388367515,0.4017195379625951
2024-06-18,VNM,99652199,470926,0,0.3186696388367515,0.4017195379625951
2024-06-19,VNM,99654481,470935,0,0.3186696388367515,0.4017195379625951
2024-06-20,VNM,99656764,470945,0,0.3186696388367515,0.4017195379625951
2024-06-21,VNM,99659046,470954,0,0.3186696388367515,0.4017195379625951
2024-06-22,VNM,99661328,470964,0,0.3186696388367515,0.4017195379625951
2024-06-23,VNM,99663611,470973,0,0.3186696388367515,0.4017195379625951
2024-06-24,VNM,99665893,470983,0,0.3186696388367515,0.4017195379625951
2024-06-25,VNM,99668175,470992,0,0.3186696388367515,0.4017195379625951
2024-06-26,VNM,99670457,471002,0,0.3186696388367515,0.4017195379625951
2024-06-27,VNM,99672739,471011,0,0.3186696388367515,0.4017195379625951
2024-06-28,VNM,99675021,471021,0,0.3186696388367515,0.4017195379625951
2024-06-29,VNM,99677303,471030,0,0.3186696388367515,0.4017195379625951
2024-06-30,VNM,99679584,471040,0,0.3186696388367515,0.4017195379625951
2024-07-01,VNM,99681866,471050,0,0.3186696388367515,0.4017195379625951
2024-07-02,VNM,99684148,471059,0,0.3186696388367515,0.4017195379625951
2024-07-03,VNM,99686429,471069,0,0.3186696388367515,0.4017195379625951
2024-07-04,VNM,99688711,471079,0,0.3186696388367515,0.4017195379625951
2024-07-05,VNM,99690992,471089,0,0.3186696388367515,0.4017195379625951
2024-07-06,VNM,99693273,471099,0,0.3186696388367515,0.4017195379625951
2024-07-07,VNM,99695555,471108,0,0.3186696388367515,0.4017195379625951
2024-07-08,VNM,99697836,471118,0,0.3186696388367515,0.4017195379625951
2024-07-09,VNM,99700117,471128,0,0.3186696388367515,0.4017195379625951
2024-07-10,VNM,99702398,471138,0,0.3186696388367515,0.4017195379625951
2024-07-11,VNM,99704679,471148,0,0.3186696388367515,0.4017195379625951
2024-07-12,VNM,99706960,471158,0,0.3186696388367515,0.4017195379625951
2024-07-13,VNM,99709241,471168,0,0.3186696388367515,0.4017195379625951
2024-07-14,VNM,99711522,471178,0,0.3186696388367515,0.4017195379625951
2024-07-15,VNM,99713803,471188,0,0.3186696388367515,0.4017195379625951
2024-07-16,VNM,99716083,471198,0,0.3186696388367515,0.4017195379625951
2024-07-17,VNM,99718364,471208,0,0.3186696388367515,0.4017195379625951
2024-07-18,VNM,99720644,471218,0,0.3186696388367515,0.4017195379625951
2024-07-19,VNM,99722925,471228,0,0.3186696388367515,0.4017195379625951
2024-07-20,VNM,99725205,471238,0,0.3186696388367515,0.4017195379625951
2024-07-21,VNM,99727486,471248,0,0.3186696388367515,0.4017195379625951
2024-07-22,VNM,99729766,471258,0,0.3186696388367515,0.4017195379625951
2024-07-23,VNM,99732047,471268,0,0.3186696388367515,0.4017195379625951
